username,rating,comment,max_players,minplaytime,maxplaytime,age,ratings_avg,count_wanting,count_wishing,lang
andymanpants,6.0,"Cute and fun! It seems like it can get a bit swingy for my taste, but it's still an easy, great game to kill a few minutes that my family could play (and would probably love).",99,20,20,8,7.29928,211,1450,en
Andz3000,6.0,Definitely not “the greatest card game of all time”. I bought it to see what the hype was but there is way too much counting and keeping track of points for it to be fun. Played with 6 players and it was just not exciting. Having to keep score for everyone and then add points every round you will need a calculator and notes to keep track. Not a horrible game but definitely not worth playing more than once.,99,20,20,8,7.29928,211,1450,en
Angurvaki,,n,99,20,20,8,7.29928,211,1450,en
anim8r,6.3,"Simple push-your-luck game… there is not much to say. It seems Knizia has made this game a few dozen times already! Maybe a bit too simple for me and nowhere close to ""the greatest card game"" as the box proclaims so confidently...I mean, why would any publisher do that to themselves?

More, on my ⟣⧗First Pass⧗⟢ Blog:
https://boardgamegeek.com/blog/9052/blogpost/171232/anim8rs-new-to-me-in-february-2025",99,20,20,8,7.29928,211,1450,en
Aratar,7.5,Fun filler.,99,20,20,8,7.29928,211,1450,fr
aronske417,7.0,Great bar game for large groups. Anyone can play this.,99,20,20,8,7.29928,211,1450,en
Asern,,P,99,20,20,8,7.29928,211,1450,en
Ateckentrup,8.0,"Light card game for family events, tested on BGA. Probably replaces ""No Thanks"" in my collection.",99,20,20,8,7.29928,211,1450,en
Augeezer,7.75,DTC 2025,99,20,20,8,7.29928,211,1450,en
Avid_Equinox,6.0,"It's ultimately just flipping random cards with little input/skill from the player's end, but despite being quite basic it kind of works as a filler game.

It distracts you from the lack of meaningful choices by having push your luck and having some basic effect cards, but I'd recommend Exploding Kittens above this game for a quick playing filler card game with a similar time to explain but with more meaningful decisions.",99,20,20,8,7.29928,211,1450,en
azeem,7.0,"A push-your-luck game that is easy to learn and plays a lot of people quickly. It's 100% a filler game, but a very solid one, up there with the likes of 6 nimmt.",99,20,20,8,7.29928,211,1450,en
Babsy78,9.0,Super fun to play and easy to learn.,99,20,20,8,7.29928,211,1450,en
badassbr,8.5,"Funciona MUITO bem com 7+ pessoas
ótimo jogo para se ter com pessoas que não jogam muito!
no fim é um push your luck gigantesco!",99,20,20,8,7.29928,211,1450,pt
baltruce,5.5,"Have to bring it out on the higher play-count to see if it is worth keeping. For now, it didn't really seem anything spectacular",99,20,20,8,7.29928,211,1450,en
BastardCafe,,ESSEN2024,99,20,20,8,7.29928,211,1450,en
batcut,,My copy unplayed. ,99,20,20,8,7.29928,211,1450,en
bbolch,8.0,"Flip 7 – This game has become wildly popular thanks to its accessibility and simple yet engaging gameplay. While the rules are as straightforward as they come, the fast-paced nature of the game makes it consistently enjoyable. It’s the kind of game that could easily break out of the board game hobby and find a place in the mass market, offering fun for families of all kinds.",99,20,20,8,7.29928,211,1450,en
beakman,,Photo case,99,20,20,8,7.29928,211,1450,en
Beckha,10.0,"Such a quick, fun card game! My husband and I are very competitive with this game and love to gamble on the next card in the deck. There are additional elements that allow you to get ahead or target another player. We have only played with 2 people so far so I'm not sure how it plays with more people. We love it! We received a promotional copy at Gen Con 2024.",99,20,20,8,7.29928,211,1450,en
Bella_1295,7.5,"This game really keeps you on your toes, mathematically.  I feel like it is lacking a few components. It would have been nice if it came with pen, paper, and a calculator, since that's required for the gameplay. It's like a family friendly version of Poker. I also feel like the rules need some adjusting, they were super Indimating and difficult to understand. I had to use a youtube video to watch the gameplay. But, once you understand how it goes, it's actually pretty easy and fun.",99,20,20,8,7.29928,211,1450,en
beltmatt_usa,7.0,GenCon 2024,99,20,20,8,7.29928,211,1450,en
benayo33,4.0,(Sold),99,20,20,8,7.29928,211,1450,en
benjaminehlers1,7.5,Fun version of push your luck. Works well with large group too.,99,20,20,8,7.29928,211,1450,en
Bergy3,10.0,"I have literally never had a bad time playing this. Everyone stays engaged on other player's turns, and we often play it twice back to back. The press your luck and simple rules make it an instant hit. On multiple occasions, people have ordered a copy on their phone right in front of me. This is a modern classic.",99,20,20,8,7.29928,211,1450,en
Bernzo,10.0,Genius!,99,20,20,8,7.29928,211,1450,lt
BGGandrea,8.0,"In Flip 7, you’ll test your luck by flipping cards without repeating a number, deciding whether to play it safe and bank your points or take a risk for those sweet bonus points. For a quick little card game I was pleasantly surprised how much I liked this one! We got this as a promotional gift from purchasing at The Op at GenCon and it was probably one of my favorite freebies I have ever received! I love the shiny packaging and the clean but aesthetic graphics on the cards. I would recommend this for travel, gifts for new gamers and also would be good for younger kiddos as well!",99,20,20,8,7.29928,211,1450,en
BGYI,,"3-99 Players
Easy
Philly",99,20,20,8,7.29928,211,1450,en
bhudson1972,7.0,"Easy enough for whole family. Though it's very random and one can often be out of a round early, most enjoy it a lot.",99,20,20,8,7.29928,211,1450,en
Big B,6.0,A very simple card game of push your luck. Might be better with more people.,99,20,20,8,7.29928,211,1450,en
BigG1989,7.5,"Good game, 5 players I think is the sweet spot, hard to believe you wouldn't have fun with this though whatever your player count.",99,20,20,8,7.29928,211,1450,en
Bigsloppy,6.0,Simple game. Really good for a party. Up to 16 players with one deck. We had a large group play it multiple times recently and it went for a few hours. Very inclusive for pretty much all ages.,99,20,20,8,7.29928,211,1450,en
Bizmat,,Thank you Andrew!,99,20,20,8,7.29928,211,1450,da
blakadder,7.0,"Party blackjack! Easy game to play with a diverse crowd, easy to teach, lots of fun",99,20,20,8,7.29928,211,1450,en
Bluefox76,7.0,A fun twist with a mix of risk taking that can score a lot of points or you could loose it all.  A nice quick game you can play anywhere.,99,20,20,8,7.29928,211,1450,en
Blw0013,6.0,"Received this game from Tryazon and was excited to play. It was a little hard for my group to pick up and understand. A couple people loved it and everybody else hated it. Once I got the hang of it I liked it alright, but it won't become a game night staple.",99,20,20,8,7.29928,211,1450,en
bm6262,5.0,It's fine for a push your luck game when your brain is burnt out.,99,20,20,8,7.29928,211,1450,en
bneffer,4.0,"Like Uno - you just take your cards and hope. Fun, but mentally VERY light.",99,20,20,8,7.29928,211,1450,en
BoardGameHomies,,BG A,99,20,20,8,7.29928,211,1450,en
Bobonthecob,7.0,This is a great little card game filler that has a gamery black jack feel. The gencon version I got could fit in a pocket and plays a lot of people without any real scaling issues. Recommend for a light filler. ,99,20,20,8,7.29928,211,1450,en
boglesby,,Free copy from OP?,99,20,20,8,7.29928,211,1450,en
boredbeyondbelief,7.0,I know the box says it's the greatest card game ever. It isn't. But it's not bad. And it's one that I can play at the end of a game night when everyone is burned out. Or I can play it with my family. And stupid easy to teach.,99,20,20,8,7.29928,211,1450,en
BoredGameJunkie,7.0,small box,99,20,20,8,7.29928,211,1450,en
botanybotany,4.0,"Harrison game, played with Karen, Alex, Tom, Thomas, Matt, Harrison. Push your luck game but accommodates many players.",99,20,20,8,7.29928,211,1450,en
botticus,7.5,"Looking forward to trying this in person after some async BGA plays, will almost certainly be better. ",99,20,20,8,7.29928,211,1450,en
braxh2010,7.0,"""The most violent game ever""",99,20,20,8,7.29928,211,1450,en
brentisarobot,7.0,10-player,99,20,20,8,7.29928,211,1450,en
brentont,7.0,"Not so sure about the claim to be the greatest card game ever, but it is really good for teaching to non-gamers.
this will see the table a lot during the holidays.",99,20,20,8,7.29928,211,1450,en
Brewmeister939,,"3-99 Players
Push your Luck Card Game",99,20,20,8,7.29928,211,1450,en
bridoesntwanna,,"Two sets - full version and compact promotion edition.
Full set unopened",99,20,20,8,7.29928,211,1450,en
Brissac,4.0,ZERO originality. Mix of Hit! and Pairs,99,20,20,8,7.29928,211,1450,en
bro_hedda,7.0,"Flip 7 gets a 7 from me! A hit with non-boardgamers, and big groups where the social aspect is more important than the game. Nice little card game to keep in the shelf. Very easy to get to the table!",99,20,20,8,7.29928,211,1450,en
brutusbear,8.33,"A push your luck game plays great with up to 10 people
Fun and gets loud",99,20,20,8,7.29928,211,1450,en
bsquared9,9.0,"Flip 7 is a push your luck type game where the goal is to collect 7 cards without repeating a number (or busting).  Th edeck has 12 number 12s, 11 11s, and so forth.  There are some special and action cards which help or hinder you or an opponent.  You can freeze at any time and bank your points.   The first person to reach 200 points wins.  The best part of the game is watching how people deal with the decision to ""hit"" or ""stay"" and the hilarity of seeing them succeed or fail based on the luck of the draw.  We loved how fast-paced Flip 7 is and gave it a solid 9 out of 10.  We probably would have given it a 10 but we struggled to figure out how to use the action cards we were dealt in the first round.  Once we figured that out, we had a blast and played multiple times.  I was a little surprised the game didn't come with a score pad since the box is big enough for one and it is required to play.  Bottom line, this is a great game, well designed and moves quickly.  Worth adding to your collection for sure!",99,20,20,8,7.29928,211,1450,en
BubbleheadAmber,7.5,"PROS:
- Addictive gameplay
- Special powers add a touch of variety and interaction to the game

CONS:
- Very light and luck based
- Lots of ""beat-the-leader"" and kingmaking that comes from the interaction
- Game box is A LOT bigger than it needs to be

FINAL THOUGHTS:
It's just a gamer's version of Blackjack (but fun)

",99,20,20,8,7.29928,211,1450,en
burker,7.0,"Quick, totally frustrating and somewhat addictive!
",99,20,20,8,7.29928,211,1450,en
Buximu5,,Card Game,99,20,20,8,7.29928,211,1450,en
cacol89,6.0,"I find this game too unforgiving. It's too easy to bust. I prefer ""push"" for a similar, yet more forgiving experience.",99,20,20,8,7.29928,211,1450,en
CaDan,,NIS,99,20,20,8,7.29928,211,1450,en
capnwaffer,6.0,Pretty solid push your luck game.,99,20,20,8,7.29928,211,1450,en
carlosleonrendon,,"3-99
20 min",99,20,20,8,7.29928,211,1450,en
Carnage994,7.0,"Simply put, this is gamer’s blackjack. ",99,20,20,8,7.29928,211,1450,en
casterman,,1/3/25 - TRG,99,20,20,8,7.29928,211,1450,en
cdrix,,Keep,99,20,20,8,7.29928,211,1450,en
CEPace,9.0,Love this game. So simple and fun. Great for kids and adults which is super important in our house!,99,20,20,8,7.29928,211,1450,en
Certacertamen,8.0,"Quick, simple, fun push your luck game",99,20,20,8,7.29928,211,1450,fr
CGMitchell83,8.0,"It's a fun push-your-luck game that feels kind of like a classic. Light rules, relatively short.",99,20,20,8,7.29928,211,1450,en
Chabousse,7.8,Nice push your luck family game.,99,20,20,8,7.29928,211,1450,fr
chefkath,9.0,"Such a crowd-pleasing game! So easy to teach and play, especially with a big group. This was a huge hit with the family. ",99,20,20,8,7.29928,211,1450,en
chestond,,3-99,99,20,20,8,7.29928,211,1450,en
Chris_Ipsum,7.0,Rating based on online games at BGA,99,20,20,8,7.29928,211,1450,en
Ciera66,,"Mini Promotional Edition
GenCon 2024",99,20,20,8,7.29928,211,1450,id
ciggie,7.0,"Feather light push your luck game that essentially has you gambling if you can pull 7 unique number cards with values ranging from 1-12 with that number appearing in the deck an amount equal to its number to score bonus points. There are also some action cards that can help you or hurt your opponents as well. Stop pushing your luck at any point, score the numbers in front of you, and whoever gets to 200 points first wins.

It's such a simple idea and it works, but on my first play I didn't totally feel that excitement because two of us kept busting early and allowed the other person to get out to almost a 100 point lead and coasted to victory. Flip 7 will be fun with family at the holidays when you have a lot of people and likely a lot of trash talking at the table. For my preference though I'd much rather play No Thanks! or Can't Stop!",99,20,20,8,7.29928,211,1450,en
